Width,Height
6.655793901527139,1.7105278378982551
1.1270879822738782,8.620176845635923
5.194035558036493,1.4213604239527264
5.020697011433573,1.5549893306966636
5.6028897151492885,2.0289100486753155
8.149330499804197,1.2295334638130226
7.8849299073816494,0.3820654994193753
7.94090781611734,0.7675762303484784
6.914120403185956,2.065330834317871
9.948507655405027,0.7891228192093952
3.403162643952498,3.464327287847937
3.689401473605928,3.851273975657202
1.7909497497435483,5.850304301898537
9.057462704748508,1.084486711421601
4.338813248391974,1.8347473554361522
7.564773710642859,1.8143588326687252
2.628863398316167,4.383436146567736
9.81284049306412,1.2345691013837947
3.7486454157692126,3.071464266961969
6.5297321758759255,2.210914283180617
9.242663948721203,1.1540409162326803
3.442276679868272,3.2382270223649825
6.0417114164785275,1.7582760558496173
3.5356218339238064,3.157185187848938
5.708545337180504,1.0204926706701494
7.325545758302124,1.3082910686461007
3.507316298416911,2.1274924825649166
7.598502595034444,1.3208260767063935
4.107328765263485,1.2598605921619246
8.903140995414837,1.3730637212184045
5.891092987620269,1.7614411998253998
1.127272882613823,6.850005236164275
5.413515222022172,1.2656836477308155
6.337672790704092,1.84987030076621
7.671243215997626,1.5550491775411568
4.4208189317291895,2.3567872671803363
4.761281550729822,1.7251264154590789
7.508957460544376,1.8268024148339033
7.900257677697053,1.3570166360344271
2.213982370927139,2.7159326112078723
1.5965646000420177,9.869343828322824
9.22867274968363,0.7158911187419741
6.329921823362346,1.0118905632078155
3.7501418536155002,1.4000185465832788
7.131100063540059,0.7782790658929696
8.927559618524132,1.205763413513016
3.9822055701565704,3.448907940605319
7.10405594627822,1.2498482354080598
8.480251399754243,1.07378157519773
4.152212088804235,1.432120298079538
2.786937820264452,2.952890072225685
2.4104035866328797,4.282084756792827
1.035122832974729,7.31173103628842
4.737573842810008,1.9644756914149772
9.928573110623034,0.692281820592102
9.94206276806431,1.109903617100359
2.348046279869056,4.63749068990319
1.7825573232461742,2.5947771685933945
1.9639389341568254,2.4761061882743443
6.066139110956872,2.3772625281264346
6.195225098543878,1.366060662439238
8.424127785137923,0.9329022517447979
4.266097051095367,2.6688460336226294
9.082596940920395,1.0100750000483625
5.69429152907772,1.5902693377410937
7.658120430664206,0.9487907819397996
3.008831683660244,4.296199636670084
4.22978640010586,2.1800724181043964
1.9689654241461432,3.96187664669821
7.376475049323922,1.6258712268645779
5.456051259806769,1.691382714676589
3.601594640762709,1.8946252680978273
2.0887811068556994,2.3677617737617247
3.488464297755706,3.2372978178471876
3.318033736604383,1.7139059812429207
6.119278353441339,1.8779648847301644
6.817370119522432,1.7784633294371912
6.392362417533681,1.7620172589509087
9.8949901699743,1.1494558905847667
8.399376330261067,0.785491152882699
2.8651835454360466,3.7221029302127207
5.643330558303141,1.2901290052728236
9.78078825663,0.8405033020252103
5.52747456133241,1.47712427601609
5.381960724181634,2.815457186464099
8.952714208100858,1.2997569657361303
8.522570309619919,1.0680013538695474
8.801383275317052,0.927629391535676
6.330248829313061,2.3282136051773747
6.04599570893386,1.6265045409424281
9.142804111494247,0.9796614412513974
7.35521431619708,1.3902979010721863
7.9996961562760855,1.5332215877878526
8.742040073549358,1.2022635292637618
7.223981845774208,0.4634027248420567
7.397626078117723,0.2531323626467802
1.7886822018309716,5.30517652452994
2.882778458040854,6.212207717715343
1.2387666916116582,8.273931977272287
8.945907620735364,0.9324005680115488
9.8162190646557,1.2852148723867614
9.445664877040068,0.9097460469695726
3.2353126594594146,5.185206993291805
3.6045955343430665,2.2654999020669595
8.095388500831403,1.5845984698027265
3.432339332147359,2.3631972212226597
1.8024055522482492,6.311254284303206
5.4408945716746535,2.6277237905588438
8.741130679495056,1.3199659758712419
3.6485537364975094,1.4025837652683244
1.1145092455933436,8.447983248737835
4.973906390543324,2.4552558930406887
7.125747299189782,1.763106607740269
1.811634040564765,5.149551937910739
2.7914626513312233,4.379005671165589
8.487351928216379,1.602170134689852
4.66529862479528,1.8969300468324037
3.7772156531516794,4.420618764996287
9.699682201245087,0.9177991483854666
7.197492968676017,0.7737258985118424
9.013979299050387,1.485864133704315
8.646646954390704,0.9556934150167657
8.55506930333934,0.5575556745709487
2.9662795480452804,2.5181213143215047
6.784200610117246,1.8123584551911116
9.102864282254153,1.3134195225719503
3.196700056548938,3.6480497966784093
2.907474273810057,2.3944678771995935
5.583400975357776,1.4056375862995985
2.3139571290117598,3.0281427555356846
8.331483029177944,0.4271310866775189
8.772618870329245,1.1952905678881613
7.9547363831580435,1.4977233292261174
3.365214075685061,3.224287623406222
7.384303285527032,0.9708525204435425
9.394810008627577,0.710643750134839
7.601103648563405,1.4970295016627104
8.346053402783923,1.6374508320625158
8.269431198378456,1.434187278084386
3.075559112204929,3.2869032522257657
5.502849845660372,1.8060486608778727
9.442241541467078,1.130789379122559
1.8432655059334628,1.2161248413304075
6.446591675237202,2.1885074452780793
3.216824728229958,3.123040679230781
1.5080817556248627,7.58711402141251
8.106450298993789,0.7435633743984174
5.341731806909251,3.535813028298394
1.7493996937727019,4.079449597835787
3.537558711578408,2.447307102560183
1.123930010360512,4.453650128138722
5.27182619768438,1.359281309521584
8.919490119235698,0.6667583044754615
8.593982269968077,1.305361254842577
9.24642387141402,0.9435603419366884
7.587737451283261,1.2128558315670117
9.257416777659943,1.4652535453636515
5.945280292361694,2.2043293695676445
9.455214690114438,0.8082475610437895
9.888189409618269,1.1412514705892003
9.372112378122333,1.1238838989757418
6.265758487871559,1.6279928139900388
9.766668319548,1.4919338269159848
5.548019298946704,1.681766810563678
3.3945863726628303,3.5939882720294003
6.577827511919191,1.471123710747896
2.5480116529221624,4.6318247681429945
3.5330293887292767,2.8219402217058116
2.6685014722834715,5.974525491486482
6.993108799013371,1.396619703629211
2.398588013638835,4.066303128022002
6.281226527002782,2.024693080914038
2.0728083686177725,7.473790272412458
7.556002810945493,1.0884047346849268
2.890041791986982,3.86749416942667
9.700054926145661,0.9684735063515265
2.186665947517132,8.877641613336872
9.045574759476331,0.7656630098280042
8.021405130415705,1.174126218385618
5.564368033785927,0.39474756716076653
7.353760417776169,2.51310241722914
8.542742513071202,1.8469811104803993
5.595090267932395,2.2713057535167565
8.578041072602081,1.1442645075985298
2.97281303693277,2.530687295267809
6.5158411097952555,1.3534542046509772
6.5042913963857885,2.31501044159689
9.898132294174415,1.0750730766470145
4.2265009252336405,2.452095466067138
3.680795171512035,2.2018912645573008
7.187298337609713,1.6124008253333533
9.256797186894925,0.2894277914744797
3.0490102520129647,5.012380141826142
1.6403927051266924,3.124838676297145
4.1644282954833285,2.575886797101177
4.857498650297144,2.2713189057038776
5.873657519744465,0.8115669407166981
3.3782789514213283,4.841559354514291
3.241029367295749,2.50492295894904
6.499882226146054,1.3595169202196231
8.715127508930951,1.1275168703518055
1.8846190211694773,4.766405506240178
1.7656174228865522,1.6896368296823256
5.334075259681248,1.92233465512173
2.4444834073401247,2.466038335602444
8.260813840331814,1.2947378308214976
4.679645533082892,1.7201163077032777
4.772552798555708,2.552065461994722
8.65520166079113,1.3521501626113734
2.343307383028508,2.9774997255843725
1.177814412527635,7.829990850951501
9.87221676706736,0.8602221517336321
1.2692893406966785,2.140332190911326
5.251462208239786,1.580135529613593
2.1724188051967386,5.646230034848385
1.9475800062507678,1.729698222279828
7.737731111476565,1.5111281778181946
5.447307730516686,2.1096644665160227
6.208608751077623,1.3921930089015848
5.86213345080372,1.9139817482534034
2.2418312208133946,2.939795110842318
6.531259987208322,0.8004709452974189
7.655943386675785,1.4002442309380594
5.440039871431968,1.7309785218974503
2.485280632778395,4.255768618850626
7.554396655056262,1.1864336888984333
5.729584312961501,2.144834244376479
5.9927638494673445,0.8992495132638729
9.733458678854841,0.9830207786833578
9.306522807163761,1.5738635086303518
5.720056774955948,2.6142481258094143
9.20745149685847,1.200272409213371
1.3100587219221582,4.9714062014097316
2.2112560762098585,2.994156758064565
4.29741800910841,1.0089971572982748
1.963676175321805,6.452091795971173
7.100177303542536,1.890504881939786
7.392959818285982,2.1592993114231454
9.394762370198539,0.7267555876675909
9.98265093669863,1.0849362949565693
5.584047442777189,1.571013901572117
2.5605198889846776,5.589958515719465
2.4588568420386694,4.390020475648402
4.374364922387796,3.3601549131618866
4.1415298884234035,2.426706914491049
7.650559849626848,1.9932968792147046
6.049138559565205,1.1578460469252978
3.425088149245851,1.4194311415301
2.4503682021608006,5.35557253796797
9.535369549069365,1.0246694776604814
9.432495136165139,1.0862399267515586
6.587095211198421,1.4457699217327837
1.4990986651479106,6.864565355983056
7.456777900013775,0.8689901658886179
6.299290069096748,2.3109794860104187
5.109069516646595,0.8248245528953824
2.9220804450041244,5.3694509392237295
4.772937403751584,2.581790154257729
7.780264884927378,1.26444048517743
2.8229657966247004,4.04890681754671
8.192621939846392,0.9723584207571674
2.772244191549799,2.6380280285842916
3.9084641282806842,2.883087069773443
7.617757009773018,0.7078441892610812
1.3757825840387787,5.677924935710408
2.692474239782282,3.2031381854770435
6.9468291675332505,1.5649617646211025
4.277774821984953,1.9098659995724407
1.8628099735400676,6.537508916511846
5.276581612057208,2.4505228509640014
3.7805223909831787,3.7606410464171027
1.270117543701883,7.02224008141944
9.39355456609341,0.9202577562562333
2.2317313055130055,3.164460678190923
2.382245522652452,5.39175336550746
6.959008140670634,0.5137807488788788
2.1143436341458015,5.6525501895089905
1.9827811014319972,5.027088085590956
4.599201937507551,2.1951934898950456
1.5323878074741448,9.820923918287793
1.9521626531871057,3.215753224896374
5.523320578482764,0.8189947402350487
5.5533473737255274,1.2089788454617152
2.9659116006355255,3.3562451189646345
9.393046212744165,0.9579258766220028
2.023999631195511,7.172536994609578
6.49305555882934,1.456917657273065
7.228292264217378,1.2804941841086361
7.702845596857948,1.2097527958149092
9.408138570687642,1.7077025443593068
2.444988938716169,3.7828734263198505
9.606300558270684,1.0395873029712008
2.7751295538078353,2.9968257051484146
6.231467971390167,1.1739713029662417
3.9590009598167106,1.6319602479851834
8.187524107888768,1.0986931690191977
6.215571228620153,2.338589352404207
4.440567492189045,1.8583492243917386
3.4150886391002695,3.2187386191349883
8.117079112969884,1.0073660505241664
6.773559574706639,1.382394038025493
7.251215357675029,1.3145307434315578
7.020770098383913,2.2283956031427414
1.0798014766732968,6.677815938518556
3.958081016799767,3.183536827543118
4.523911815662096,2.8801702136701977
2.1594749019483044,6.200773296505083
5.622321491815157,2.4228387091429684
7.086980481006574,1.0828939100519044
2.4320568129698734,4.105857362357787
4.863919601298951,0.8055245212291607
5.002226395881914,2.752610721177382
3.547020650565372,3.2408393088306617
5.148318839822138,3.282693203090998
5.413593308933768,2.2732946017867675
1.1509740597851947,6.532970552776063
9.911054325179006,0.9799944376028386
2.117241022393602,4.850741708428176
4.151156637282634,1.4138754640568656
9.190007826471176,1.2776845197442226
8.09216268041095,1.2935357950683917
1.6582563940656607,4.571345754836667
4.710041484524493,2.7540395676169642
1.2397427958893528,6.691551300399681
2.1524023002776422,4.794967388199558
6.242123393309905,0.9842762729467291
1.2703876966286312,8.955482209196902
2.5301724500644056,4.847038805957428
4.112947112874874,0.938015924354682
8.062569927261235,1.6872149811748733
9.14987507040204,1.1788034203049513
5.3105200525897995,2.417267261125484
1.469873338911584,6.2002878467713565
7.0970106451996475,0.6586753190519075
1.651819395255632,5.438246390112313
2.7475672582969892,3.0508886313997183
5.5272421862752585,2.1805205147218953
5.314790440638742,2.5017198856103557
4.762760547674613,2.13108290278527
1.3819894425206147,5.703352876367561
6.05047750647335,2.126484872558153
3.8603336786011213,2.8890576854250765
4.942097498630515,1.4681265339377778
6.421801513336861,2.434923316583319
1.084836604478746,10.260220056935442
8.654451739350856,1.5380176348951247
7.8171819542784355,0.9510000914380448
5.636817413198461,1.8982326991599763
2.112805985015895,5.175796042818536
7.925099135325973,1.6494512551363054
6.751236997050218,1.1233086855792895
7.9292044744482615,1.622035434636905
9.060200714154963,1.0921698836351237
4.2485573552747065,4.006300925918598
6.331879022140334,1.2202797483385173
7.96780317733251,0.6982085335301695
3.140617267662223,3.1806988616237653
6.287977700088569,1.383738549386159
5.596194589226995,1.2502359761045883
6.085614525095065,1.5773953472323383
3.5119671435733824,3.5957270724002854
3.7261832793100185,2.2314458238156885
3.7981404391622813,3.753613813093904
9.248224079176893,1.1607075579918262
8.755357499376007,1.1313473985084967
9.519692704824282,1.324793131914928
5.6935993507806355,2.220144937254604
2.4317275056209686,4.109478912801535
9.670113263376644,0.7285790426946992
7.3957232085091835,1.0942154654962175
8.533383948640395,1.9497803743980273
8.97721983190361,1.5802189398882522
5.557130712819523,2.4194706143237887
2.3278909372866954,3.2946367707562656
9.693924166576203,1.211310240654183
2.635358766698311,2.7128966156760512
6.978937642954388,1.1738987979498685
7.403697932464458,1.3791498660339023
5.265716524005873,2.1941933474730995
1.2093382083632476,8.589704080914123
6.603657489731797,0.9422947790011783
6.072544035794063,1.3659970708203029
6.368431367003443,2.0916826769195747
1.0192843847761426,10.377712755321967
3.3245380139745766,4.9001574635536675
3.6800946772204357,2.392768312799038
5.623010907334024,1.6532436920366884
6.938269048984085,0.8815389354511382
1.434185847022207,8.053844424316896
6.5581728959127785,1.270685306306128
6.3854669917951234,1.9818193762474763
5.760488343141782,1.0903869167672944
8.50975701948272,0.7881623921724078
2.735726316083712,4.75049553926349
3.2423018881327197,1.0022995016339131
8.579562447089916,1.7161947530299722
9.443520551735073,0.2507878142738817
4.532231432558271,2.0144176778903287
9.506326216657612,1.2920569330343952
4.237000977451078,2.3930086020307653
2.779946669326677,4.916327026725463
9.444643150173029,0.9909395400554001
2.5226710913043604,2.2079771986711356
3.192424834843521,2.8583182782936554
4.125669775072836,2.119737194088984
5.3315731508976345,1.740446506303408
9.746903567377258,1.2792072419571385
2.416055821973812,5.058051410248139
2.1526340305739398,3.4756460439300696
3.8048600848096403,2.5596369755500117
4.794100592988631,2.227215152934015
8.67901336437344,1.2406177126633882
1.235759638822469,6.440545187841699
4.633681482685502,1.378169093438771
5.446778150678886,0.9171441030896005
5.395212699062889,2.939867388810556
6.481556935050935,1.9014096616582163
1.1310584364294352,12.400934854401976
6.481367359417341,1.5241285984029216
8.093428115123409,1.0379116851415644
9.102516594004701,1.3455817554651082
2.513033810405793,4.3651067843535305
3.5725281632064325,3.85507494538031
9.379798054710466,1.535143968587674
5.582385342100788,1.559459649649331
3.8883888714646813,2.740413389196005
3.742183620265756,1.7457179826443732
5.630097849687158,2.0688630754640744
1.8444864084106638,4.261424340585625
9.4944738201869,1.0303823622554984
4.954018648270877,1.8393742253683045
1.9942560452482907,6.5327705941556
5.896289245003135,1.632039282089139
5.237150664354187,2.102324225533088
2.961350124287395,3.311914925303655
5.162941589328753,1.9337760469610763
4.663266058151462,2.2948324637488327
3.0152972858177964,2.3582922041263625
3.5931395246740343,0.932401813130652
3.5274601703572706,1.6733320770339415
9.621596294130729,1.3638398696674157
8.19513507118683,1.8413882167461697
5.494541984863408,2.2658394383435088
3.044918175745746,5.580808291243142
6.360485634205119,1.5346187362019432
8.49057230679875,0.6300515340413723
2.864355643376997,3.327247488487092
6.807259018934058,2.1572515445913583
4.897411313528893,2.3481379490911722
5.861766909486013,1.9950729766792712
4.399374507130913,2.053884718550442
1.3991453412530936,7.8036449964436265
6.501386666448652,1.4944183963962292
6.55714154916303,1.5545696346132138
2.446203321197369,4.068251542532972
5.915862455221116,1.5095366443977782
9.810228006293961,1.205199976419616
7.213977798716792,0.8098240394545263
8.591566798663987,1.033016686651525
3.482530296435291,1.9993768389875821
5.528679875669743,1.1607287740775716
4.396336850989474,2.110859308724758
1.2171369191399135,11.530457332320236
3.798833755291887,2.8438823605993786
5.86633631197929,1.0517654064699342
3.359003630335545,3.8156680566259005
5.745881372747024,2.3211012449285895
6.003906335647736,1.5293983075826332
9.617801282254657,1.3958785994302434
4.152460385528569,1.5498755869536813
3.7949847710600624,3.229851961880936
2.846067735585057,3.2262492691465434
5.110800995108998,1.7023864439952798
6.570107382095599,1.8164939480932063
1.2682485180334324,7.943005352980136
1.480555517441976,5.979408405760462
3.515597158090011,1.6631268765944138
1.0670951333677117,8.955599392336415
6.056702669029084,0.8597240527427872
7.777519645536706,1.102756427551134
5.0138376986331465,1.64298875296395
5.027152292579368,2.237757939372593
4.814755156354573,1.8442242958700827
5.692860602174413,1.5167231195919928
4.549563039842012,1.4327450580737116
9.339147275885239,1.1123351570515472
2.3211361088502693,5.528533353517377
1.0665169357158717,8.712437376526358
2.7426830020821207,1.725679773367728
2.9519089570431976,3.3307366815320947
4.995981461509314,2.4982178416025125
9.82846481981617,0.994971081359697
1.578345598698013,6.516263896060993
9.051188257493244,0.9554284516476484
8.037070626192222,1.0258988038740395
7.2399220982933326,1.7626417603521527
8.270694495282351,0.9021049294741356
3.0704493599456253,4.814468341871388
8.618549102718934,1.4758878306388363
9.60766851690558,0.7058632370096887
9.693850745910138,1.140411817207651
5.172892254193884,3.1517569232946117
8.058692930559687,0.8703650067600794
8.220608165942224,1.077599671344721
6.5658432439277865,1.1114038374250796
6.113520821575337,1.7051259991310588
3.6266427232542235,3.620969657937981
7.003422326328611,1.075581672104519
8.258022877750678,0.8118121133299981
2.5047144063533935,2.0745951708540047
5.865510238821922,1.75451976647773
3.776295991432396,2.0395025073553406
2.493821606618698,5.522771249712945
3.6407340878160293,3.3703900704435643
7.0925299065918415,1.6651783643843818
1.6094289633917644,9.575918078453658
8.502390317074232,1.5348128632558051
3.6723860317112527,3.9804713588741825
6.410116022664496,2.2321941172271442
9.453767835729307,1.4432402038114127
1.9434811565625347,4.420464580512649
5.122768701941104,1.8428197572144462
3.1964456353135167,1.9896847307548393
1.9726320560120687,8.135988884332507
2.945487487689056,2.371263870917853
4.653686864722788,2.9557007532497317
8.39416676305027,0.8729165002741676
8.154638871950265,1.8735617421483628
4.8259260618189,2.6758515358882877
2.114632479456453,3.7522346335972356
9.634442228853786,1.3999257394902422
6.5979953977352785,1.0338597161177863
6.086023218432476,1.1524332100900008
1.781284484354933,3.3121893384863417
7.705123051174625,1.3540833817060647
1.8968529823353677,4.905306230306432
2.0974676213027643,0.6515216578096134
1.176454042545797,10.348794781151247
6.597848222306223,2.465897456942618
7.655890911159337,1.1728653364300963
9.999927311323098,0.8249820162619005
6.446728544628475,1.649409750092701
4.314290332719038,1.7811660066715984
5.876081135169943,2.267010692113211
7.670399048728658,1.5825384285247142
7.20773385062792,1.0380443099209344
9.249767463441897,0.8651288017266366
3.2457292280596053,3.18261403085082
9.276746009746997,0.35680191585939713
6.610735859187825,2.0367562817653604
9.812717529124729,1.3445080557540976
4.125730463103127,1.6813587422240017
5.582806713378324,1.3825933153130114
2.7350661742551328,5.355986351803718
5.320139539712339,3.0430377618712794
4.363684670797349,3.1175811392044523
4.447442133839714,2.4636795834167997
3.642787327318595,1.9030261957133892
6.5641317514218995,1.2393317660877912
2.823055800317444,4.266358107134549
3.0051608623204347,3.9493469281316615
6.35904861828507,1.8992027365088398
8.193140426140824,1.2529246185308958
6.309422714019379,2.005813496281862
7.425996894766779,1.3632382001960526
9.133017253869493,0.47090344730834083
7.069501538618209,0.38028992542009915
2.7225748789333464,2.6624267962700956
9.42733539384429,1.515372723065893
3.0801916185937768,3.2293508303708713
1.5278896188689335,4.529854893995351
9.963575050394432,1.0479260407467315
1.329594082668702,7.126737073336472
9.01500681317735,1.7147770930130493
7.723958100879317,1.0558519301857952
4.436081473168242,3.6694830851687503
1.044556432910874,12.254422068282972
4.769519544115041,2.303881107925314
9.732525817252112,0.7208727207139727
6.15267509170848,1.8027570574652865
7.167760951782075,1.5729879369611748
3.4930536193944426,3.269379232972383
3.6031732480703553,3.6032469720932085
9.295875400989722,1.0253927665988596
4.400898001002011,1.7243454893186216
6.187473653640135,1.5682064682330654
7.624393530116718,0.9211610874065199
6.37616340369014,2.5948432517060374
6.805483729125692,1.569722757972058
7.375572926380133,0.627170905377294
3.541453051327281,2.873367116153201
8.666603206477582,0.7224978257486426
5.060623515531634,1.359742904078656
5.473127685833141,2.049516107422615
9.344652034810567,1.6390420435942523
9.362340835307842,1.086636641880544
9.271536579528195,0.920973542350111
7.621791230657221,1.6696004763864833
8.31413234150466,1.0344925526405964
9.04847326243157,0.9284854162544962
1.2661663613458112,10.216631252904254
3.7250266272256924,3.5959910020223544
2.843746761746659,5.260139955094189
3.0914441972290496,5.670001292442984
7.60230402896277,1.3763214339377905
8.392712482306848,1.0905503082594623
3.7765384770735952,1.8065189288168415
4.022640169817807,2.5208182162345625
7.369210468013072,1.8544062621625395
1.9318221896606311,4.935265128175957
9.120060401479456,1.0234774246218177
9.805372899997272,1.0972060495906557
7.634548043821471,1.2708195803828155
9.737380045926926,1.0875234031135697
2.370786060512748,4.9997490793346895
2.6413267378784933,3.6118043137303717
9.326608643323928,0.49397059195805637
1.5981191913747916,7.474277660067168
9.890693505055346,0.8021698809595302
9.11836119799872,1.1323995243836884
7.19521424835192,1.6569471516850454
5.761782965918979,2.2773194601429747
5.440287553969611,1.8315713818534571
9.150323677606089,1.4446900981572717
2.885042540954263,3.2919869909415223
8.379754188246583,1.382619856452309
5.97510256060013,2.337541851697749
2.037035693717026,3.995852327533843
3.624132639244328,2.097043867036807
5.5639996037127615,1.6932797620511992
4.9361318509594145,2.26589783060156
7.786741514905347,0.7882358412723967
1.1007413323739876,11.565294000852731
2.6444101947010497,3.9967695555757268
8.558411668085629,1.493654289012718
6.3002761550903585,1.3623709061987064
2.1063764258276327,4.377697619529029
2.7091753192538346,3.4761073661166844
6.609932856348559,1.0626006348190589
2.753691029672952,3.9914219404125
2.6925088002684947,2.9316088798677735
9.432813624293587,1.1834129434998957
7.549035843354753,1.1374036341773344
5.008444673095736,2.827088555899315
8.483780321137372,0.9188577288722078
8.238462868739735,1.3663374186183217
7.376007590731124,1.1516249035773891
8.536519768723313,1.3696709224494337
9.464028584814129,0.42357378100379406
5.4402163805017985,3.046654001139095
6.122154941825056,0.7951750103899045
4.367612643120497,2.4735655791022744
4.733115903365435,1.6393945455763483
5.091765268509495,2.8153770347114024
5.095167367165328,3.1351912338098082
1.362730419789996,5.932567328846005
9.358729012658788,0.8796869388305201
8.3531321124014,0.8402569503700351
5.115459799700082,2.3330520024454477
2.0104203539044567,4.242576052988569
9.770271049154148,0.9892834740624776
3.674901940883315,3.236477190788746
3.5165799482749778,3.0562391753412177
4.241626611686712,2.6389307575983176
5.781327611043797,1.0810634186614974
1.889572396363678,6.488452682962755
2.201849436703892,3.5308424569641237
9.757524394957244,1.5699695443373627
7.201192745185279,1.5686057203242239
1.3542262400159855,7.738841557048012
9.994243597820653,1.094919080022075
1.0633856899543344,6.9842940593108365
4.071090338181999,0.7405040622182802
1.63512900659352,7.521392325996347
1.1566303796933188,8.399690100816917
1.8738773665586295,8.399006861388353
6.620092742991867,0.8861572497649254
9.531313516662895,0.8654830755465086
9.209307633075369,1.5819933309444645
8.59906665311339,0.7224251483203418
6.487814625767403,2.062810671670402
7.38893249056937,1.1822818399101414
3.612634585214202,2.2179306284875246
1.3338446060038351,6.7416048488691125
4.691270158501853,1.9703695324166384
9.922847460871989,0.6719986486264493
9.283509073523984,1.0699822539679906
6.201304086889739,1.3659133607550136
4.613155639362692,2.515652891698019
2.172105153831822,3.2529181223398225
5.707776621897425,1.6593664891855162
4.169867923005999,2.92325215385105
1.1104776162523922,10.645219623176011
5.4495537040507775,1.7034919170629623
2.955896398112965,4.210225963456491
1.978446852225765,3.3611885096632377
3.8242235722772806,3.0216041842115318
5.250460898799528,2.7768067105288248
5.867598551224078,1.1352187057282437
8.486868587865544,0.8420978785424413
